geo,time,pop1,pop2,pop3,pop4,pop5
aus,1935,1266553421,152902,646655,24148,221097
aut,1935,20559559,1961188,449781,96872,646358
aze,1935,813457987,289596,170248,63135,96253
bhr,1935,601875604,1193358,265086,25504,988081
bgd,1935,976453990,1236878,1619942,76332,530629
blr,1935,331721862,743945,237380,124990,1243331
bel,1935,1390971607,1904111,194444,106345,1900600
ben,1935,1376021507,1733979,1302530,115492,1523123
btn,1935,322367418,770974,309544,13626,363666
bol,1935,920010080,1757527,1624919,50292,290604
bih,1935,324082346,1596802,257103,26074,1588398
bwa,1935,619761335,360529,66363,49288,1686293
bra,1935,1343150749,12043,575367,108368,249816
bgr,1935,795982701,23209,456460,69865,274723
bfa,1935,8733511,1596957,919734,39376,1358654
bdi,1935,679358543,133573,864129,10637,143200
khm,1935,598133347,1060435,1707863,111031,1486455
cmr,1935,104178680,1504742,304030,2446,1459678
can,1935,438217121,876780,1720281,40272,1638637
cpv,1935,584081193,1102857,832572,118702,1666059
caf,1935,347288223,1585718,1840235,60474,756315
tcd,1935,147453047,537788,696106,121425,1278325
chl,1935,725248709,1938440,1282943,118560,1641006
chn,1935,466734588,1387062,1601246,125828,950957
col,1935,817623666,1115828,1925866,101324,419361
com,1935,978284459,1036016,1183449,106656,1169382
cod,1935,509646215,1569797,812792,39042,1644025
cog,1935,1072954796,314436,198842,97119,1724690
cri,1935,1151339898,904023,1426094,58714,7305
civ,1935,1298838429,424917,973490,55527,1741275
cub,1935,188356025,707757,810117,83675,716627
cyp,1935,957698550,1546494,1506055,44010,187185
cze,1935,397584140,1876053,1320518,17610,402162
dnk,1935,367602468,1556278,1718280,36526,241578
dji,1935,184846595,835388,891420,58265,1272223
dom,1935,864926922,1837419,1524667,60014,1294056
ecu,1935,363202336,929530,1305621,121869,361356
egy,1935,978181381,231585,147574,40488,1426077
slv,1935,573341077,546806,1929462,78168,998718
gnq,1935,1177579486,1492964,1479577,40556,1315161
eri,1935,1238965350,260711,247365,9034,1391891
est,1935,83110737,1080096,627835,36490,1899873
eth,1935,197785774,674628,1208451,16481,1069352
fji,1935,260451433,581413,177344,27751,778451
fin,1935,645738447,234291,1645812,115703,729486
fra,1935,192639342,512831,1115927,92340,607081
gab,1935,1015032393,242399,1569540,14346,583448
gmb,1935,1047309888,841483,764475,106684,859648
geo,1935,422782865,87866,1405653,104612,854223
deu,1935,933663103,231191,880438,128358,308443
gha,1935,324871471,234744,1325065,58682,499123
grc,1935,634015424,7851,1337511,23386,277006
gtm,1935,1145681896,723720,841185,63514,794044
gin,1935,1033370269,756262,1248889,75369,1968046
gnb,1935,163999157,1052591,219470,43537,550647
guy,1935,105058871,107388,173623,53259,126903
hti,1935,877387650,1184361,1868777,14240,1111574
hnd,1935,1112457944,1814220,1811023,86142,151820
hun,1935,304504030,195150,47869,50549,1787442
ind,1935,1378075970,1794237,657583,30356,1661472
idn,1935,1338655736,341461,1822886,119570,191902
irn,1935,538881107,716955,801677,89642,118570
irq,1935,820176587,1243814,701340,128724,865699
irl,1935,778941538,1192062,914420,95043,624730
isr,1935,1247419701,339030,1732377,120627,835241
ita,1935,381934255,1858630,897444,103735,232223
jam,1935,1338527932,597059,680007,130279,55533
jpn,1935,872080592,310159,48138,118857,943866
jor,1935,1234707145,627661,1401667,46026,728148
kaz,1935,1007880118,1464161,992537,72552,36813
ken,1935,812116983,987852,1149197,90288,8643
kwt,1935,1378838867,815954,145407,77534,54011
kgz,1935,796023909,1083914,617775,35015,1564804
lao,1935,1303438812,1311097,1949383,101377,1482401
lva,1935,348560423,435712,2295,111739,91127
lbn,1935,968469565,426552,397231,51551,54590
lso,1935,1134720938,588428,784533,126442,1594003
lbr,1935,1346173866,614642,1888147,10824,847620
lby,1935,335715474,1112462,1835020,93642,1182123
ltu,1935,847940951,482399,844550,16320,1798417
lux,1935,402523749,1699591,445818,60008,1320314
mkd,1935,67093077,1382007,1430184,20736,1285513
mdg,1935,146318658,1129991,407000,93372,943856
mwi,1935,1158171550,1133559,54843,11895,1466200
mys,1935,2195991,1288957,1136509,96952,1143742
mli,1935,1193310826,1962130,204006,12739,1065742
mrt,1935,1397164838,1572420,1124013,97024,1773228
mus,1935,212962747,1126835,438182,87853,1019003
mex,1935,391657076,1639568,106098,76195,1630864
mda,1935,551833878,1052655,1489243,82908,1096330
mng,1935,1132320743,1864714,168227,39372,33835
mne,1935,257847446,259667,896530,27343,661217
mar,1935,306793810,5489,268292,39919,1972500
moz,1935,1049153581,1186500,972540,79423,1165258
mmr,1935,539802061,967199,1513251,101578,240859
nam,1935,1202061818,345930,1742704,22271,991977
npl,1935,141626263,923300,1457233,17354,503722
nld,1935,262933280,1110830,250701,75375,1362665
nzl,1935,123744501,275529,819952,47408,1246405
nic,1935,993356719,408218,1818535,7446,1154161
ner,1935,25411943,807364,907302,92496,603084
nga,1935,279204359,66102,1745645,23169,1049542
prk,1935,341177942,1926560,205023,38249,415483
nor,1935,214005320,72986,1748078,26814,6713
omn,1935,395970889,2169,1520220,64676,1764916
pak,1935,339699517,1648327,130289,90303,185716
pan,1935,1399610219,1456543,1736650,15473,1931608
png,1935,102199658,1767638,1880584,12439,770737
pry,1935,1240365368,356013,1781708,66248,52454
per,1935,454117957,1931968,953630,15977,1355786
phl,1935,315888753,1757063,1019596,82792,621812
pol,1935,527059048,1899980,567907,102043,466849
prt,1935,770333529,348843,547251,10890,1433772
qat,1935,853543432,656239,1765725,94457,1798375
rou,1935,1256441323,551276,1618140,5326,1530546
rus,1935,1047436977,451437,1469225,83914,1818135
rwa,1935,773784654,1064550,502632,34355,1278378
sau,1935,1244517753,681201,77295,31563,549459
sen,1935,245328774,1621892,612149,5299,1442998
srb,1935,1123470036,1095194,1077846,106512,989309
sle,1935,33834245,1032256,216605,15939,554998
sgp,1935,852379034,298228,2000055,63208,1239410
svk,1935,1249860658,639924,1582099,99108,1431017
svn,1935,986624639,800680,1165333,21612,1691958
slb,1935,675443624,1619311,1941056,91505,67480
som,1935,783819463,670819,293559,34578,234288
zaf,1935,684531241,770820,1107890,54028,197071
kor,1935,902156667,1517610,1391577,24364,1212410
sds,1935,70473000,1460257,1240263,100199,41947
esp,1935,674500921,622766,1954900,113380,1810189
lka,1935,170389949,1745272,1151985,22501,1514401
sdn,1935,402059362,1352143,1626533,107795,1382716
sur,1935,483278367,1491992,1358299,34559,1512326
swz,1935,494237736,1601404,529700,85262,756603
swe,1935,1325406487,347594,1904819,36900,1689002
che,1935,657067819,41465,1874465,11735,804107
syr,1935,894503340,48986,1150381,56911,471032
tjk,1935,913214300,455488,1582906,34436,1000796
tza,1935,990288298,596120,1254240,45711,21065
tha,1935,518806862,480467,1581626,72512,490460
tls,1935,415187331,1462345,1297615,88539,204740
tgo,1935,984487618,693985,1628118,30716,866301
tto,1935,1291721241,967747,1850396,29559,1819678
tun,1935,528254964,1462250,1669689,49438,1956944
tur,1935,797505082,92199,740912,24095,1190870
tkm,1935,670520028,1220628,829477,99880,146143
uga,1935,540029607,259505,220700,49046,1696298
ukr,1935,578340454,1111732,548108,129636,1340901
are,1935,564726258,1233390,1884076,11173,992494
gbr,1935,1144316076,1233771,806727,99779,257417
usa,1935,1368189829,1176744,1209986,17937,383191
ury,1935,159128264,1467029,1073345,114928,529624
uzb,1935,165946934,1397488,196945,79426,64290
ven,1935,750800316,546600,96600,93537,1142087
vnm,1935,1103964509,1878965,578424,126913,1699072
pse,1935,943968522,1252943,1487334,12970,110667
yem,1935,288425171,274956,290215,70221,604941
zmb,1935,223875054,1759046,1230029,52835,1084858
zwe,1935,1269134076,1595040,847613,57443,393859
afg,1936,711079986,1971411,1536835,58787,671162
alb,1936,256417330,1074985,1012035,87397,920049
dza,1936,74246266,1524752,1551339,14312,1656037
ago,1936,407579529,1264741,525680,10789,987715
arg,1936,448043510,1263161,1544128,129009,1401941
arm,1936,69622877,1207222,1225157,93297,1981392
aus,1936,2273811,1105549,1673828,126332,613711
aut,1936,423788395,228731,1507868,78706,3688
aze,1936,1106797027,1728690,722241,6774,363589
bhr,1936,1128389193,1053210,1756558,111274,1533029
bgd,1936,1174544891,455988,609366,65684,795977
blr,1936,822494257,216303,704079,86093,459633
bel,1936,608676529,626640,749919,102923,1555537
ben,1936,439910471,1515344,1941529,113326,750004
btn,1936,702993664,722229,1340097,127337,1248046
bol,1936,1312444231,1992456,553280,31358,1244476
bih,1936,152903993,874041,1418340,81407,1494909
bwa,1936,343122845,796692,1857171,13316,1244485
bra,1936,489078864,575972,1007092,56323,1367349
bgr,1936,1380975282,959545,436351,119995,1141898
bfa,1936,241295022,391664,716269,28110,420604
bdi,1936,1362949579,40917,117978,107343,376073
khm,1936,84905628,1639264,407429,90063,229969
cmr,1936,411318005,455480,825331,96406,1703853
can,1936,537851706,1813780,1217423,33775,644558
cpv,1936,1393142660,617210,749246,85316,1874313
caf,1936,1218589244,420694,1986183,82996,329020
tcd,1936,477225086,826251,271194,118269,1942333
chl,1936,615261290,795541,1332605,51879,327278
chn,1936,143273797,1676830,895006,60672,257545
col,1936,12189855,1373427,709310,101566,113180
com,1936,363417553,176737,1809773,332,1427044
cod,1936,344095181,1871922,1459137,71866,1220832
cog,1936,150641400,314449,1831464,34516,1375998
cri,1936,1185507840,485463,1301427,51722,264406
civ,1936,1014821676,570371,609326,31509,1641306
cub,1936,1308872610,974943,1462077,61579,1260656
cyp,1936,1330947440,918885,1072035,106368,279415
cze,1936,32776662,951932,487414,51256,990224
dnk,1936,378516574,678222,1082872,99726,1277904
dji,1936,1185507698,458132,1649056,98200,47051
dom,1936,57514506,643195,775432,115799,1253909
ecu,1936,625632913,1620380,1438889,85480,351373
egy,1936,623364779,1700426,147925,75827,1920038
slv,1936,739471082,1510749,1856052,115114,1166746
gnq,1936,174294523,1615374,1804901,76870,1704742
eri,1936,599435415,1512365,1355586,58936,444220
est,1936,798679075,341040,1800742,64167,1085319
eth,1936,158471231,375731,1591186,105954,433423
fji,1936,345107847,361948,166390,47311,1739445
fin,1936,542472607,833233,1998533,80550,195221
fra,1936,970240321,740308,131646,108720,1387385
gab,1936,10135394,154299,1240363,55271,1879123
gmb,1936,813874112,1228616,990288,115999,1636230
geo,1936,773561468,879679,830365,104866,72711
deu,1936,764731684,135241,1568749,109977,1336722
gha,1936,227284162,629072,1209836,86775,431459
grc,1936,114546235,1669719,951667,125163,1957846
gtm,1936,135481734,590079,499491,98550,430154
gin,1936,555065562,922704,468949,91231,701607
gnb,1936,726518281,678856,932091,12814,1901690
guy,1936,1147888022,614423,1905646,110409,440199
hti,1936,216937337,477610,1600155,104449,1181318
hnd,1936,531192148,239657,1188540,129242,547555
hun,1936,136714916,540426,1207167,51670,1739272
ind,1936,3795904,1188692,706780,79708,1392432
idn,1936,1331318266,993281,617290,9668,1384663
irn,1936,1371244588,1234659,1626547,11912,923260
irq,1936,625037353,1914062,1682516,71408,466472
irl,1936,194099855,359564,52100,115627,1094503
isr,1936,209344521,695109,1952327,59934,1107390
ita,1936,971270527,1761732,600739,101419,816968
jam,1936,692922030,88818,1358003,36659,1503489
jpn,1936,1088404544,12196,1262131,63127,170104
jor,1936,257080366,222354,893090,90744,196194
kaz,1936,892166441,538246,1357441,42357,1067550
ken,1936,1107294363,851210,678014,82575,1742983
kwt,1936,1129354452,1089625,1030672,98393,524095
kgz,1936,862339820,153474,523316,23377,1261733
lao,1936,1268951132,625530,937607,72572,1597977
lva,1936,130350918,654297,1788231,28535,1498476
lbn,1936,1055710541,252149,33008,79243,714999
lso,1936,865301885,1719732,677647,53351,1919232
lbr,1936,322813637,592048,263565,22249,445421
lby,1936,902656334,412753,314271,35434,1143854
ltu,1936,1169985803,1568511,1654610,85296,550273
lux,1936,1146213596,741114,700583,123435,176697
mkd,1936,754506804,1050977,899355,126418,934258
mdg,1936,96100736,2306,189013,119894,632887
mwi,1936,936729829,470755,416131,129308,1292233
mys,1936,950063843,626768,1116503,3100,1152294
mli,1936,798931,396692,632347,58674,633043
mrt,1936,1304678945,1394873,692836,28520,1289515
mus,1936,905985521,1641136,751001,89957,770442
mex,1936,369590109,1520194,579486,89058,108198
mda,1936,1098267418,698767,666466,28408,53890
mng,1936,487109923,940435,435197,42259,1485682
mne,1936,1338845674,1311267,1309376,37182,708937
mar,1936,449043170,1394859,352010,40897,916170
moz,1936,759725033,1880839,1015458,1678,1290720
mmr,1936,1039509069,1497290,52919,74919,1048550
nam,1936,214912292,1670693,836346,73633,1911273
npl,1936,701481478,1453025,1329090,55379,16848
nld,1936,1279064016,603439,1204695,106799,1325948
nzl,1936,1022975366,1887789,1706340,39917,1815810
nic,1936,374825418,435357,1320990,15205,533246
ner,1936,118560686,535878,110447,3280,1617715
nga,1936,480937235,216260,10360,93243,586184
prk,1936,1025674963,1945119,1527450,110453,603021
nor,1936,952411431,1775842,226463,37230,1790559
omn,1936,554137598,1323136,1921781,57968,469992
pak,1936,244378008,1063217,312882,106104,1900599
pan,1936,1375295655,773946,820756,125113,1980160
png,1936,1283670423,1045135,41767,96533,1174834
pry,1936,1362139435,1618249,696917,79679,1582597
per,1936,813585706,1896544,1667837,56236,1015099
phl,1936,731498691,698182,1925067,61329,1126132
pol,1936,1252441474,1526047,1999519,83012,793949
prt,1936,1320851323,1579024,103167,105377,1185409
qat,1936,1041324970,867962,800323,21260,328874
rou,1936,1140060975,76822,380536,108050,971846
rus,1936,756315072,672747,1414428,118130,1225747
rwa,1936,526810898,1934252,806187,110027,1065306
sau,1936,424347601,853473,1671887,48195,870093
sen,1936,748027526,277048,950968,82488,724939
srb,1936,730248123,273696,1602659,83017,1798583
sle,1936,1154574345,1129415,213311,3014,921615
sgp,1936,519238686,1884514,1837386,74910,757859
svk,1936,498814288,727647,520074,91590,1650114
svn,1936,511061955,508560,1172091,96928,461889
slb,1936,127371696,266846,1891778,27925,329489
som,1936,567161625,523220,865321,1336,1333449
zaf,1936,133246696,1862966,1984383,50557,557986
kor,1936,10952608,1671302,1350416,46057,1636223
sds,1936,563539550,645108,108804,34164,1634394
esp,1936,906622211,466734,794637,32027,1239042
lka,1936,671994446,1711748,1054592,57395,1068005
sdn,1936,7750836,166351,1510251,44849,73332
sur,1936,1391581001,1749644,1939648,116500,985787
swz,1936,1373197019,1869417,141922,124458,1209509
swe,1936,1087451315,836075,76848,10664,1173121
che,1936,244512932,605167,20883,125542,209043
syr,1936,135429524,429522,714887,87678,23163
tjk,1936,979199745,904383,49264,40770,584643
tza,1936,950433462,1909475,164971,61744,1183751
tha,1936,440879262,505810,955822,129922,1755838
tls,1936,800659191,567979,1027532,125487,1433220
tgo,1936,1171285372,1108046,1866582,3066,1881446
tto,1936,923968488,1345549,1382510,45856,1322734
tun,1936,452878982,1942584,1014564,85382,908324
tur,1936,1372481641,1445417,742093,32257,1911528
tkm,1936,900053119,1346163,525929,42243,1049807
uga,1936,721273286,152257,161229,121504,877435
ukr,1936,1243308350,1341156,1208435,122314,1247343
are,1936,719235173,673155,649074,37097,545993
gbr,1936,561662953,1268108,485970,7125,1001336
usa,1936,934638842,1924015,1599004,53274,427871
ury,1936,542599697,1813443,1085185,15081,1335710
uzb,1936,1060655238,1581058,804280,66306,1951727
ven,1936,1297717199,1969385,965746,106754,991096
vnm,1936,275058929,1990634,681204,9172,1990572
pse,1936,1046022929,1774946,91959,66242,1350720
yem,1936,68146657,715234,1385932,64108,240225
zmb,1936,1292130976,1388485,139460,39725,1287091
zwe,1936,901715456,110938,1178087,80399,142885
afg,1937,713713042,492077,123045,22538,1822803
alb,1937,113573333,405877,529226,39887,1122873
dza,1937,410585069,1744416,1633501,95489,295950
ago,1937,171638786,224276,1990881,71489,1416013
arg,1937,649827421,922773,179649,58717,217426
arm,1937,881954594,1988562,1002887,19824,648420
aus,1937,526128632,1928562,525775,1563,810641
aut,1937,399586013,468785,1955074,68071,579021
aze,1937,607401659,1201077,1352169,23620,83531
bhr,1937,105880528,1167740,201115,64868,1488932
bgd,1937,1174556045,443687,1877337,46251,432617
blr,1937,826293861,1376284,894818,97744,1577769
bel,1937,791986751,113355,1746218,26472,90789
ben,1937,618558492,157031,1670980,118161,1662025
btn,1937,228673423,966890,1812828,129363,738161
bol,1937,494022358,1809076,1322228,96233,1327041
bih,1937,1043969089,55776,1565375,115110,1970384
bwa,1937,940550956,104959,452250,9247,1117329
bra,1937,674271079,788463,1981838,12573,719018
bgr,1937,391758279,344174,1076378,43040,1377660
bfa,1937,1290172961,959686,630786,40276,450161
bdi,1937,1261549490,1453157,1782768,54782,291388
khm,1937,296415812,885570,266332,39808,743682
cmr,1937,879084711,1410495,38933,112174,226175
can,1937,1073882113,455615,1877504,97704,698818
cpv,1937,1233446072,1658117,933570,80422,208812
caf,1937,67473692,552120,758647,68243,203145
tcd,1937,225172374,1105884,1896729,65162,493598
chl,1937,1009162663,857620,1744920,77584,441184
chn,1937,9684070,179868,548944,51419,734490
col,1937,1017567122,637997,357756,81635,1328660
com,1937,688872545,278423,21556,7057,1354167
cod,1937,600359802,1951107,656991,124504,736656
cog,1937,952125937,6029,563011,118183,1487202
cri,1937,84500153,1353792,1613011,40357,1587580
civ,1937,1323124423,910963,638180,101192,1255567
cub,1937,1051219620,1078427,342835,44787,1903093
